 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
40,608325_crown_c1,0.073702077,0.026404865,105552,0.003036231,11.313708484,0.077999900,0.038926086,0.002289770,0.000853014,0.062403013,0.020828184,0.078144875,0.029689036,0.086792143,0.032851721,0.137216115,0.040314938,0.073702077,0.026404865
41,608325_dorsal_d1,0.082917835,0.025475087,30976,0.004615578,2.000000000,0.205671181,0.022441541,0.001320091,0.001181764,0.075510842,0.022153039,0.085561312,0.028451496,0.096540460,0.028409066,0.119235344,0.018907383,0.082917835,0.025475087
42,608325_dorsal_d2,0.084653016,0.024046596,32220,0.004062226,2.000000000,0.205501804,0.019767350,0.001162785,0.000981330,0.075944025,0.019463333,0.087673038,0.027654927,0.099159859,0.029763587,0.118155074,0.017110832,0.084653016,0.024046596
43,608325_dorsal_d3,0.079826242,0.026007962,33489,0.004788506,2.000000000,0.232625459,0.020584617,0.001210860,0.001303898,0.072027509,0.022299425,0.082638520,0.029331341,0.093817126,0.029111653,0.114774146,0.018648238,0.079826242,0.026007962
44,608325_side_w1,0.369557158,0.129904495,50434,0.021531629,45.254833888,0.101729530,0.211655643,0.012450332,0.007175531,0.377341785,0.133763413,0.377204956,0.133339086,0.311428732,0.101030478,0.394400125,0.114256064,0.369557158,0.129904495
45,608325_side_o1,0.110894519,0.025042759,3774,0.007616803,11.313708484,0.105872149,0.071943410,0.004231965,0.001985715,0.116100363,0.027202746,0.113263998,0.025950478,0.102894956,0.021260643,0.123784297,0.025129340,0.110894519,0.025042759
46,608325_ventral_b1,0.437191980,0.056275517,33856,0.009253922,45.254833888,0.107654955,0.085959089,0.005056417,0.002509652,0.449619239,0.060261801,0.443306939,0.059056334,0.366362558,0.045324001,0.456091430,0.046646386,0.437191980,0.056275517
47,608325_ventral_b2,0.429286377,0.034820223,33124,0.004365870,45.254833888,0.098549794,0.044301155,0.002605950,0.001039147,0.448677082,0.037184254,0.436677917,0.037562856,0.346841492,0.035159861,0.421105570,0.042099276,0.429286377,0.034820223
48,608325_ventral_b3,0.328527200,0.047662197,33124,0.004984580,31.999999932,0.076975111,0.064755731,0.003809161,0.000813587,0.331602391,0.049602749,0.333410271,0.049958688,0.290921993,0.041545282,0.371225554,0.037674711,0.328527200,0.047662197
49,608325_ventral_t1,0.055241645,0.006267758,117441,0.003919714,90.509667729,0.141834081,0.027635909,0.001625642,0.001163733,0.049486045,0.008066528,0.057302450,0.007640002,0.069187933,0.009171206,0.069760788,0.007176120,0.055241645,0.006267758
50,608326_crown_c1,0.077161856,0.028562742,84543,0.003476725,2.000000000,0.073189259,0.047503211,0.002794307,0.000773267,0.068054341,0.024585350,0.081443980,0.031984322,0.086959517,0.031444678,0.133352429,0.034087286,0.077161856,0.028562742
51,608326_dorsal_d1,0.094683272,0.010177548,33306,0.001491589,2.828427124,0.123296189,0.012097606,0.000711624,0.000462242,0.087928249,0.009769579,0.097864035,0.012492952,0.104776950,0.016611484,0.136415948,0.014648857,0.094683272,0.010177548
52,608326_dorsal_d2,0.086382872,0.011137635,34040,0.001397891,7.999999992,0.095356081,0.014659696,0.000862335,0.000502063,0.083407150,0.011376896,0.089062566,0.012986486,0.092645510,0.016120252,0.109324365,0.018800636,0.086382872,0.011137635
53,608326_dorsal_d3,0.083690039,0.011561580,33488,0.001579060,2.828427124,0.112684872,0.014013060,0.000824298,0.000580914,0.079692561,0.011603869,0.086281731,0.013501692,0.092121433,0.016860714,0.108775945,0.014736102,0.083690039,0.011561580
54,608326_side_w1,0.300053167,0.103591985,32433,0.014558457,5.656854245,0.093844687,0.155133521,0.009125501,0.004149893,0.310482380,0.106901551,0.307367621,0.107174212,0.251638189,0.080481780,0.276608713,0.074108989,0.300053167,0.103591985
55,608326_side_o1,0.104171210,0.025664920,5028,0.006958283,15.999999975,0.093852243,0.074140831,0.004361225,0.001852050,0.109750037,0.028605913,0.106344720,0.026729111,0.096628619,0.019002917,0.107088371,0.014737378,0.104171210,0.025664920
56,608326_ventral_b1,0.548201104,0.062178769,32759,0.009684103,31.999999932,0.116226103,0.083321237,0.004901249,0.002917651,0.566786432,0.068043694,0.557716315,0.065790325,0.441785846,0.046550527,0.539877127,0.048241692,0.548201104,0.062178769
57,608326_ventral_b2,0.500717364,0.045415232,34040,0.006280498,45.254833888,0.105680990,0.059428830,0.003495814,0.001847375,0.518301309,0.050697081,0.509114816,0.049310060,0.407694669,0.036000648,0.477736837,0.031779765,0.500717364,0.045415232
