 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
33,608373_dorsal_d2,0.079837747,0.022974067,34225,0.003801651,2.000000000,0.199971739,0.019010943,0.001118291,0.000811840,0.070358142,0.020407017,0.082785380,0.026670051,0.096200710,0.025195403,0.121681872,0.018792006,0.079837747,0.022974067
34,608373_dorsal_d3,0.082811420,0.022714630,32942,0.003568515,2.000000000,0.234408611,0.015223482,0.000895499,0.000855245,0.072582518,0.021450197,0.085979459,0.026604117,0.099762278,0.023012041,0.123350038,0.019332087,0.082811420,0.022714630
35,608373_side_w1,0.357244217,0.103302260,40555,0.021722101,45.254833888,0.114806154,0.189206762,0.011129810,0.006394073,0.365630568,0.105809401,0.363886601,0.106491744,0.304204811,0.081531908,0.358195610,0.089396865,0.357244217,0.103302260
36,608373_side_o1,0.101751045,0.027171941,6494,0.008061173,15.999999975,0.091909688,0.087707539,0.005159267,0.002287624,0.104443680,0.031902965,0.103488248,0.027849956,0.100578425,0.018468339,0.115015530,0.013188193,0.101751045,0.027171941
37,608373_ventral_b1,0.442021457,0.030899358,33123,0.004100092,31.999999932,0.105250710,0.038955482,0.002291499,0.001433203,0.458637811,0.031923647,0.449597459,0.034243826,0.362873779,0.031880095,0.408930293,0.046167584,0.442021457,0.030899358
38,608373_ventral_b2,0.357473699,0.049893320,34225,0.006305892,31.999999932,0.096247064,0.065517762,0.003853986,0.001293257,0.355393944,0.052477120,0.361770516,0.051933357,0.321384661,0.041767266,0.459233667,0.048633171,0.357473699,0.049893320
39,608373_ventral_b3,0.350242034,0.042611992,33124,0.006191229,31.999999932,0.109752559,0.056410790,0.003318282,0.001753815,0.354362381,0.045109055,0.357383760,0.045006327,0.303576362,0.036133127,0.357824335,0.041887698,0.350242034,0.042611992
40,608373_ventral_t1,0.056113557,0.007990163,136402,0.004289433,63.999999831,0.113606792,0.037756833,0.002220990,0.001342968,0.051026862,0.009365550,0.057955995,0.009168446,0.069933504,0.009575589,0.068407648,0.007498748,0.056113557,0.007990163
41,608374_crown_c1,0.089601978,0.024026935,82870,0.003953573,15.999999975,0.074611661,0.052988677,0.003116981,0.000821920,0.074047557,0.019274115,0.093687260,0.025759911,0.109651459,0.031938977,0.183605796,0.040752099,0.089601978,0.024026935
42,608374_dorsal_d1,0.078998313,0.016563783,33124,0.002193018,2.000000000,0.130389991,0.016818914,0.000989348,0.000643650,0.069461167,0.013117240,0.081932742,0.019890367,0.095590405,0.023523798,0.119982273,0.018616512,0.078998313,0.016563783
43,608374_dorsal_d2,0.076647456,0.016759112,33487,0.002722796,2.000000000,0.158377408,0.017191824,0.001011284,0.000710246,0.067559440,0.013060018,0.079422740,0.019353050,0.093143427,0.024017750,0.114957306,0.017455687,0.076647456,0.016759112
44,608374_dorsal_d3,0.080255400,0.016369014,33856,0.002240380,2.000000000,0.140899968,0.015900503,0.000935324,0.000633181,0.070595963,0.012807433,0.083263193,0.019453513,0.096854085,0.024312591,0.120819323,0.018445850,0.080255400,0.016369014
45,608374_side_w1,0.436108107,0.098182331,74628,0.021062888,63.999999831,0.112915293,0.186537073,0.010972769,0.005843005,0.447449249,0.102482642,0.442094654,0.101503871,0.368002736,0.076905181,0.430543510,0.088661360,0.436108107,0.098182331
46,608374_side_o1,0.077418185,0.017853788,8982,0.008658986,15.999999975,0.102858718,0.084183296,0.004951959,0.002329284,0.076082446,0.021226500,0.079137712,0.018554918,0.084635629,0.013334472,0.093372741,0.010894003,0.077418185,0.017853788
47,608374_ventral_b1,0.461449603,0.043716771,33489,0.006752037,31.999999932,0.115523172,0.058447472,0.003438087,0.001833118,0.470155187,0.045797703,0.463145697,0.045764219,0.399100816,0.038676136,0.511114110,0.059026179,0.461449603,0.043716771
48,608374_ventral_b2,0.415868735,0.040591136,33856,0.005935015,15.999999975,0.112895753,0.052570753,0.003092397,0.001568341,0.423831869,0.043957116,0.419179302,0.042951367,0.360818263,0.034025525,0.446577741,0.032562425,0.415868735,0.040591136
49,608374_ventral_b3,0.364246233,0.037281868,33489,0.004551322,63.999999831,0.091413328,0.049788389,0.002928729,0.001077878,0.369049055,0.040800271,0.367799205,0.039604859,0.321433235,0.031033179,0.391876323,0.034713630,0.364246233,0.037281868
50,608374_ventral_t1,0.057609484,0.010957075,129889,0.004232221,127.999999595,0.120601450,0.035092619,0.002064272,0.001221282,0.053281088,0.013116338,0.059057606,0.011740535,0.071322256,0.010492467,0.067361660,0.009852273,0.057609484,0.010957075
51,608375_crown_c1,0.085644563,0.028152669,89824,0.003269090,2.000000000,0.081088460,0.040315103,0.002371477,0.000954947,0.071741854,0.029028555,0.089942375,0.029914158,0.102808525,0.028997309,0.166588908,0.057179326,0.085644563,0.028152669
52,608375_dorsal_d1,0.078644292,0.011081958,32040,0.001772933,2.000000000,0.143138514,0.012386135,0.000728596,0.000542441,0.069121781,0.008527102,0.080939030,0.012421605,0.097067554,0.017710230,0.117364720,0.012963324,0.078644292,0.011081958
53,608375_dorsal_d2,0.079026718,0.010176603,34596,0.001833783,2.000000000,0.157582161,0.011636997,0.000684529,0.000506555,0.070785172,0.008365494,0.081381144,0.011585743,0.094895920,0.016178993,0.117716420,0.010352385,0.079026718,0.010176603
54,608375_dorsal_d3,0.079298589,0.010970848,33856,0.002008202,2.000000000,0.183314153,0.010954972,0.000644410,0.000585428,0.070889488,0.009055315,0.081635541,0.012394480,0.095604371,0.016570590,0.120333581,0.012222615,0.079298589,0.010970848
55,608375_side_w1,0.422234216,0.123426263,64244,0.022209822,63.999999831,0.106220362,0.209091948,0.012299526,0.006533926,0.437374981,0.132497770,0.430376122,0.127376559,0.345902731,0.088073151,0.378678651,0.099992761,0.422234216,0.123426263
56,608375_side_o1,0.070654615,0.011196559,5731,0.011438270,22.627416956,0.111760076,0.102346659,0.006020392,0.003451933,0.067305163,0.014033015,0.072428842,0.011902801,0.081448405,0.009823104,0.091027931,0.009563277,0.070654615,0.011196559
57,608375_ventral_b1,0.427274071,0.048731160,32220,0.008345789,31.999999932,0.134730030,0.061944537,0.003643796,0.002574569,0.440376366,0.050571658,0.433551093,0.051013481,0.356616304,0.042382291,0.417658776,0.051435641,0.427274071,0.048731160
58,608375_ventral_b2,0.512844204,0.035347091,32760,0.005108980,22.627416956,0.110752786,0.046129582,0.002713505,0.001693833,0.527169132,0.037721924,0.520332552,0.038661711,0.418430881,0.034148296,0.545512272,0.050004387,0.512844204,0.035347091
59,608375_ventral_b3,0.439584465,0.043306515,34040,0.006986401,45.254833888,0.120770216,0.057848706,0.003402865,0.002034090,0.450717346,0.047035471,0.448202254,0.046256403,0.361872603,0.037282740,0.440805923,0.054633888,0.439584465,0.043306515
60,608375_ventral_t1,0.049434856,0.006359872,119314,0.001322856,63.999999831,0.089238658,0.014823800,0.000871988,0.000279959,0.044360515,0.007304692,0.051187774,0.007646007,0.064037340,0.008913270,0.062101669,0.007854643,0.049434856,0.006359872
61,608376_crown_c1,0.091423798,0.028160009,58759,0.004041822,11.313708484,0.085168311,0.047456871,0.002791581,0.000987977,0.076859568,0.030265578,0.095672895,0.029794248,0.109518798,0.027808190,0.174078558,0.056500610,0.091423798,0.028160009
62,608376_dorsal_d1,0.076970973,0.016020366,33306,0.002683662,2.000000000,0.193254737,0.013886655,0.000816862,0.000700006,0.069648566,0.012038009,0.079215302,0.017854441,0.092481717,0.020963733,0.106543845,0.015228065,0.076970973,0.016020366
63,608376_dorsal_d2,0.074736976,0.015158284,34596,0.002411343,2.000000000,0.138307464,0.017434654,0.001025568,0.000613573,0.068287145,0.012759143,0.076970005,0.016587763,0.088794760,0.018392298,0.104951437,0.015698315,0.074736976,0.015158284
64,608376_dorsal_d3,0.077368094,0.015456951,33856,0.002612735,2.000000000,0.174641673,0.014960549,0.000880032,0.000724593,0.071521800,0.013421009,0.079553514,0.016973112,0.090619167,0.018976809,0.106600146,0.013585795,0.077368094,0.015456951
65,608376_side_w1,0.370259292,0.097141017,35691,0.018771546,45.254833888,0.109072586,0.172101409,0.010123612,0.005664152,0.376853473,0.101000004,0.376577194,0.100662895,0.318393483,0.075513698,0.382312049,0.081325166,0.370259292,0.097141017
66,608376_side_o1,0.095824376,0.020959662,7456,0.009922457,22.627416956,0.109520902,0.090598750,0.005329338,0.002697641,0.099562825,0.024974027,0.097757178,0.021847162,0.092975259,0.014992197,0.107636235,0.016128436,0.095824376,0.020959662
67,608376_ventral_b1,0.383343201,0.050354620,34594,0.006908536,63.999999831,0.111860147,0.061760478,0.003632969,0.002037591,0.399703795,0.055263789,0.388080011,0.052086353,0.320319877,0.040581466,0.345429140,0.050777235,0.383343201,0.050354620
68,608376_ventral_b2,0.430780965,0.041848765,36479,0.006308178,15.999999975,0.106577087,0.059188875,0.003481699,0.001646262,0.438977603,0.045622682,0.433098060,0.045019149,0.374227560,0.035064417,0.480868989,0.038983283,0.430780965,0.041848765
69,608376_ventral_b3,0.353117030,0.045538626,33672,0.005069395,63.999999831,0.084858592,0.059739328,0.003514078,0.001377223,0.358125137,0.050296189,0.357391438,0.048093672,0.310824166,0.035840625,0.369330442,0.032934490,0.353117030,0.045538626
