"ID","photo","pl_code","rep","lumMean","lumSD","area","maxPower","maxFreq","propPower","sumPower","meanPower","powerSD","lwMean","lwSD","mwMean","mwSD","swMean","swSD","uvMean","uvSD","dblMean","dblSD","area_mm2","Species","Day","Month","Year","Locality","County","State.Province","Sex","pop","Region","lat","lon","GRG.no.","Collector","prepartor","tissue.no.","Age","testes.L.R","weight.g","skeleton","wing.R.mm","tail.mm","bill.depth.mm","bill.width.mm","bill.culmen.mm","bill.nares.mm","tarsus1.mm","tarsus2.mm","alula","wing.spot.L.mm","wing.spot.R.mm","dorsal.photoID","side.photoID","crown.photoID","ventral.photoID","file.loc","comments_specimen","comments_analysis","Weight","Tarsometatarsus"
"606657","ventral","b","2",0.456501607,0.043601344,33488,0.005069864,45.254833888,0.087297715,0.058075565,0.00341621,0.001410371,0.47829331,0.049133167,0.464221328,0.047019864,0.366511053,0.038399696,0.403030847,0.041595509,0.456501607,0.043601344,25.136423343967,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2527,"GRG","JPA","T-495-a,b","ASY","5x5",9.5,"partial",63.8,52,2.9,3.7,10.5,6.9,NA,NA,"blue",16.8,14.1,2,2,2,2,NA,"Not original label","",NA,19.32
"606657","ventral","b","3",0.340341979,0.049007547,34782,0.006315331,63.999999831,0.09273906,0.068097857,0.004005756,0.001485924,0.36122169,0.05561532,0.348762437,0.052288318,0.266443094,0.036971417,0.255437154,0.032804427,0.340341979,0.049007547,26.1077125164196,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2527,"GRG","JPA","T-495-a,b","ASY","5x5",9.5,"partial",63.8,52,2.9,3.7,10.5,6.9,NA,NA,"blue",16.8,14.1,2,2,2,2,NA,"Not original label","",NA,19.32
"606657","ventral","t","1",0.048811037,0.006831677,141571,0.005569942,127.999999595,0.129124426,0.043136236,0.002537426,0.001890689,0.043759977,0.008106815,0.050384107,0.008132734,0.063552787,0.009983695,0.056406277,0.009500797,0.048811037,0.006831677,106.264589979358,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2527,"GRG","JPA","T-495-a,b","ASY","5x5",9.5,"partial",63.8,52,2.9,3.7,10.5,6.9,NA,NA,"blue",16.8,14.1,2,2,2,2,NA,"Not original label","",NA,19.32
"606662","side","o","1",0.082715112,0.010402215,9534,0.00329567,45.254833888,0.111284787,0.02961474,0.001742044,0.000789666,0.082051895,0.011445178,0.084401138,0.011657996,0.088440845,0.010802694,0.100744036,0.012247835,0.082715112,0.010402215,7.15631450553575,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","t","1",0.055239261,0.009651029,155194,0.001367421,31.999999932,0.089129297,0.015341993,0.00090247,0.000302108,0.050986073,0.012280949,0.056714503,0.010438694,0.068937462,0.009303612,0.063412454,0.008206393,0.055239261,0.009651029,116.490148245449,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","t","1",0.055239261,0.009651029,155194,0.001367421,31.999999932,0.089129297,0.015341993,0.00090247,0.000302108,0.050986073,0.012280949,0.056714503,0.010438694,0.068937462,0.009303612,0.063412454,0.008206393,0.055239261,0.009651029,116.490148245449,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","1",0.073763424,0.017609225,34782,0.002710739,2,0.182885555,0.014822049,0.000871885,0.000717264,0.067432195,0.014450787,0.075857665,0.020098426,0.088140509,0.021358879,0.101034379,0.015887273,0.073763424,0.017609225,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","side","w","1",0.372368282,0.096006926,41054,0.017627956,63.999999831,0.097681761,0.180463126,0.010615478,0.005342776,0.384252512,0.103260385,0.377936931,0.099110502,0.316176077,0.072053476,0.366997816,0.083514393,0.372368282,0.096006926,30.8155376243198,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","3",0.077112335,0.018454586,34782,0.003266769,2,0.208165211,0.015693156,0.000923127,0.000816169,0.07137398,0.015677682,0.079189083,0.020920957,0.09022906,0.022050276,0.108838716,0.015728213,0.077112335,0.018454586,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","1",0.454788653,0.039736734,31506,0.006648368,45.254833888,0.12882872,0.051606255,0.003035662,0.001854118,0.472126358,0.042311055,0.462581294,0.041885884,0.370950729,0.036810045,0.432483222,0.05905492,0.454788653,0.039736734,23.6487145805967,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","1",0.454788653,0.039736734,31506,0.006648368,45.254833888,0.12882872,0.051606255,0.003035662,0.001854118,0.472126358,0.042311055,0.462581294,0.041885884,0.370950729,0.036810045,0.432483222,0.05905492,0.454788653,0.039736734,23.6487145805967,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","1",0.454788653,0.039736734,31506,0.006648368,45.254833888,0.12882872,0.051606255,0.003035662,0.001854118,0.472126358,0.042311055,0.462581294,0.041885884,0.370950729,0.036810045,0.432483222,0.05905492,0.454788653,0.039736734,23.6487145805967,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","3",0.374576394,0.041054255,32399,0.006477919,31.999999932,0.122299428,0.052967698,0.003115747,0.002010706,0.384433154,0.045008165,0.382123345,0.043555201,0.315697381,0.03313889,0.361317602,0.035447248,0.374576394,0.041054255,24.3190091949709,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","3",0.077112335,0.018454586,34782,0.003266769,2,0.208165211,0.015693156,0.000923127,0.000816169,0.07137398,0.015677682,0.079189083,0.020920957,0.09022906,0.022050276,0.108838716,0.015728213,0.077112335,0.018454586,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","3",0.374576394,0.041054255,32399,0.006477919,31.999999932,0.122299428,0.052967698,0.003115747,0.002010706,0.384433154,0.045008165,0.382123345,0.043555201,0.315697381,0.03313889,0.361317602,0.035447248,0.374576394,0.041054255,24.3190091949709,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","2",0.073785226,0.015585118,34410,0.002437363,2,0.154243459,0.015802052,0.000929532,0.000633874,0.067484499,0.013510371,0.075727364,0.017515898,0.088496777,0.018684179,0.101757475,0.017407319,0.073785226,0.015585118,25.8284856445862,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","t","1",0.055239261,0.009651029,155194,0.001367421,31.999999932,0.089129297,0.015341993,0.00090247,0.000302108,0.050986073,0.012280949,0.056714503,0.010438694,0.068937462,0.009303612,0.063412454,0.008206393,0.055239261,0.009651029,116.490148245449,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","2",0.418254455,0.035867824,32040,0.004499521,15.999999975,0.095748116,0.046993306,0.002764312,0.001519806,0.424254249,0.040332397,0.42269276,0.038374261,0.362402531,0.030630099,0.474513976,0.032692933,0.418254455,0.035867824,24.0495402514543,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","3",0.374576394,0.041054255,32399,0.006477919,31.999999932,0.122299428,0.052967698,0.003115747,0.002010706,0.384433154,0.045008165,0.382123345,0.043555201,0.315697381,0.03313889,0.361317602,0.035447248,0.374576394,0.041054255,24.3190091949709,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","crown","c","1",0.06900178,0.020888436,80149,0.00285771,11.313708484,0.08846883,0.03230189,0.001900111,0.000777475,0.058897618,0.021819061,0.073079745,0.021875974,0.081772764,0.021841787,0.118880217,0.042452174,0.06900178,0.020888436,60.1606305122912,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","1",0.073763424,0.017609225,34782,0.002710739,2,0.182885555,0.014822049,0.000871885,0.000717264,0.067432195,0.014450787,0.075857665,0.020098426,0.088140509,0.021358879,0.101034379,0.015887273,0.073763424,0.017609225,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","2",0.073785226,0.015585118,34410,0.002437363,2,0.154243459,0.015802052,0.000929532,0.000633874,0.067484499,0.013510371,0.075727364,0.017515898,0.088496777,0.018684179,0.101757475,0.017407319,0.073785226,0.015585118,25.8284856445862,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","3",0.077112335,0.018454586,34782,0.003266769,2,0.208165211,0.015693156,0.000923127,0.000816169,0.07137398,0.015677682,0.079189083,0.020920957,0.09022906,0.022050276,0.108838716,0.015728213,0.077112335,0.018454586,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","2",0.418254455,0.035867824,32040,0.004499521,15.999999975,0.095748116,0.046993306,0.002764312,0.001519806,0.424254249,0.040332397,0.42269276,0.038374261,0.362402531,0.030630099,0.474513976,0.032692933,0.418254455,0.035867824,24.0495402514543,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","3",0.374576394,0.041054255,32399,0.006477919,31.999999932,0.122299428,0.052967698,0.003115747,0.002010706,0.384433154,0.045008165,0.382123345,0.043555201,0.315697381,0.03313889,0.361317602,0.035447248,0.374576394,0.041054255,24.3190091949709,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","t","1",0.055239261,0.009651029,155194,0.001367421,31.999999932,0.089129297,0.015341993,0.00090247,0.000302108,0.050986073,0.012280949,0.056714503,0.010438694,0.068937462,0.009303612,0.063412454,0.008206393,0.055239261,0.009651029,116.490148245449,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","2",0.073785226,0.015585118,34410,0.002437363,2,0.154243459,0.015802052,0.000929532,0.000633874,0.067484499,0.013510371,0.075727364,0.017515898,0.088496777,0.018684179,0.101757475,0.017407319,0.073785226,0.015585118,25.8284856445862,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","1",0.454788653,0.039736734,31506,0.006648368,45.254833888,0.12882872,0.051606255,0.003035662,0.001854118,0.472126358,0.042311055,0.462581294,0.041885884,0.370950729,0.036810045,0.432483222,0.05905492,0.454788653,0.039736734,23.6487145805967,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","2",0.418254455,0.035867824,32040,0.004499521,15.999999975,0.095748116,0.046993306,0.002764312,0.001519806,0.424254249,0.040332397,0.42269276,0.038374261,0.362402531,0.030630099,0.474513976,0.032692933,0.418254455,0.035867824,24.0495402514543,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","side","w","1",0.372368282,0.096006926,41054,0.017627956,63.999999831,0.097681761,0.180463126,0.010615478,0.005342776,0.384252512,0.103260385,0.377936931,0.099110502,0.316176077,0.072053476,0.366997816,0.083514393,0.372368282,0.096006926,30.8155376243198,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","3",0.077112335,0.018454586,34782,0.003266769,2,0.208165211,0.015693156,0.000923127,0.000816169,0.07137398,0.015677682,0.079189083,0.020920957,0.09022906,0.022050276,0.108838716,0.015728213,0.077112335,0.018454586,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","1",0.454788653,0.039736734,31506,0.006648368,45.254833888,0.12882872,0.051606255,0.003035662,0.001854118,0.472126358,0.042311055,0.462581294,0.041885884,0.370950729,0.036810045,0.432483222,0.05905492,0.454788653,0.039736734,23.6487145805967,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","2",0.418254455,0.035867824,32040,0.004499521,15.999999975,0.095748116,0.046993306,0.002764312,0.001519806,0.424254249,0.040332397,0.42269276,0.038374261,0.362402531,0.030630099,0.474513976,0.032692933,0.418254455,0.035867824,24.0495402514543,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","crown","c","1",0.06900178,0.020888436,80149,0.00285771,11.313708484,0.08846883,0.03230189,0.001900111,0.000777475,0.058897618,0.021819061,0.073079745,0.021875974,0.081772764,0.021841787,0.118880217,0.042452174,0.06900178,0.020888436,60.1606305122912,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","t","1",0.055239261,0.009651029,155194,0.001367421,31.999999932,0.089129297,0.015341993,0.00090247,0.000302108,0.050986073,0.012280949,0.056714503,0.010438694,0.068937462,0.009303612,0.063412454,0.008206393,0.055239261,0.009651029,116.490148245449,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","1",0.454788653,0.039736734,31506,0.006648368,45.254833888,0.12882872,0.051606255,0.003035662,0.001854118,0.472126358,0.042311055,0.462581294,0.041885884,0.370950729,0.036810045,0.432483222,0.05905492,0.454788653,0.039736734,23.6487145805967,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","t","1",0.055239261,0.009651029,155194,0.001367421,31.999999932,0.089129297,0.015341993,0.00090247,0.000302108,0.050986073,0.012280949,0.056714503,0.010438694,0.068937462,0.009303612,0.063412454,0.008206393,0.055239261,0.009651029,116.490148245449,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","1",0.073763424,0.017609225,34782,0.002710739,2,0.182885555,0.014822049,0.000871885,0.000717264,0.067432195,0.014450787,0.075857665,0.020098426,0.088140509,0.021358879,0.101034379,0.015887273,0.073763424,0.017609225,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","ventral","b","2",0.418254455,0.035867824,32040,0.004499521,15.999999975,0.095748116,0.046993306,0.002764312,0.001519806,0.424254249,0.040332397,0.42269276,0.038374261,0.362402531,0.030630099,0.474513976,0.032692933,0.418254455,0.035867824,24.0495402514543,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","crown","c","1",0.06900178,0.020888436,80149,0.00285771,11.313708484,0.08846883,0.03230189,0.001900111,0.000777475,0.058897618,0.021819061,0.073079745,0.021875974,0.081772764,0.021841787,0.118880217,0.042452174,0.06900178,0.020888436,60.1606305122912,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","crown","c","1",0.06900178,0.020888436,80149,0.00285771,11.313708484,0.08846883,0.03230189,0.001900111,0.000777475,0.058897618,0.021819061,0.073079745,0.021875974,0.081772764,0.021841787,0.118880217,0.042452174,0.06900178,0.020888436,60.1606305122912,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
"606662","dorsal","d","1",0.073763424,0.017609225,34782,0.002710739,2,0.182885555,0.014822049,0.000871885,0.000717264,0.067432195,0.014450787,0.075857665,0.020098426,0.088140509,0.021358879,0.101034379,0.015887273,0.073763424,0.017609225,26.1077125164196,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2532,"GRG","JPA","500-a,b","SY","5x5",9.5,"partial",62.6,51.8,3,3.7,11.2,7,NA,NA,"green",12.4,14.9,2,2,2,2,NA,"not original tag; testes mushy","",NA,19.03
