"ID","pl_code","lumMean","lumSD","lwMean","lwSD","mwMean","mwSD","swMean","swSD","uvMean","uvSD","dblMean","dblSD","area_mm2","Species","Day","Month","Year","Locality","County","State.Province","Sex","pop","Region","lat","lon","GRG.no.","Collector","prepartor","tissue.no.","Age","testes.L.R","weight.g","skeleton","wing.R.mm","tail.mm","bill.depth.mm","bill.width.mm","bill.culmen.mm","bill.nares.mm","tarsus1.mm","tarsus2.mm","alula","wing.spot.L.mm","wing.spot.R.mm","dorsal.photoID","side.photoID","crown.photoID","ventral.photoID","file.loc","comments_specimen","comments_analysis","Weight","Tarsometatarsus"
"608587","b",0.346261208,0.0540656226666667,0.353295741,0.058388303,0.350288502333333,0.055986002,0.301144457333333,0.0438616933333333,0.379829282666667,0.0493854056666667,0.346261208,0.0540656226666667,25.0911365484456,"Setophaga caerulescens",13,"Jun",93,"ca 9mi SW Davis on Red Run (10mi W Hwy 32 on Forest Service Road 13), Monongahela Nat'l Forest; 990m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3344,"GRG","JPD","T-1064","SY","6x5, 5x4.5",10.2,"partial",63.4,52.9,2.9,4,11.3,6.7,NA,NA,"green",10.8,12.3,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs: munsell 5Y 2.5/1 (black); light fat; no molt; stomach saved","",NA,19.79
"608587","c",0.070028184,0.025826373,0.058660968,0.022075793,0.074149038,0.028432134,0.08450613,0.029418173,0.134010404,0.041404436,0.070028184,0.025826373,79.1382998686433,"Setophaga caerulescens",13,"Jun",93,"ca 9mi SW Davis on Red Run (10mi W Hwy 32 on Forest Service Road 13), Monongahela Nat'l Forest; 990m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3344,"GRG","JPD","T-1064","SY","6x5, 5x4.5",10.2,"partial",63.4,52.9,2.9,4,11.3,6.7,NA,NA,"green",10.8,12.3,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs: munsell 5Y 2.5/1 (black); light fat; no molt; stomach saved","",NA,19.79
"608587","d",0.0728753496666667,0.009379564,0.0654147473333333,0.00878061033333333,0.0750475186666667,0.0109530276666667,0.089187293,0.0148657483333333,0.108626920333333,0.010800969,0.0728753496666667,0.009379564,25.0460999562144,"Setophaga caerulescens",13,"Jun",93,"ca 9mi SW Davis on Red Run (10mi W Hwy 32 on Forest Service Road 13), Monongahela Nat'l Forest; 990m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3344,"GRG","JPD","T-1064","SY","6x5, 5x4.5",10.2,"partial",63.4,52.9,2.9,4,11.3,6.7,NA,NA,"green",10.8,12.3,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs: munsell 5Y 2.5/1 (black); light fat; no molt; stomach saved","",NA,19.79
"608587","o",0.084718595,0.009595585,0.085695409,0.011497381,0.08617282,0.010497377,0.088843699,0.009162214,0.102202019,0.007609289,0.084718595,0.009595585,3.58641396134359,"Setophaga caerulescens",13,"Jun",93,"ca 9mi SW Davis on Red Run (10mi W Hwy 32 on Forest Service Road 13), Monongahela Nat'l Forest; 990m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3344,"GRG","JPD","T-1064","SY","6x5, 5x4.5",10.2,"partial",63.4,52.9,2.9,4,11.3,6.7,NA,NA,"green",10.8,12.3,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs: munsell 5Y 2.5/1 (black); light fat; no molt; stomach saved","",NA,19.79
"608587","t",0.056659617,0.01036752,0.052339664,0.013044724,0.058159855,0.011328726,0.070412985,0.011015399,0.068369122,0.009805993,0.056659617,0.01036752,91.0737474197786,"Setophaga caerulescens",13,"Jun",93,"ca 9mi SW Davis on Red Run (10mi W Hwy 32 on Forest Service Road 13), Monongahela Nat'l Forest; 990m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3344,"GRG","JPD","T-1064","SY","6x5, 5x4.5",10.2,"partial",63.4,52.9,2.9,4,11.3,6.7,NA,NA,"green",10.8,12.3,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs: munsell 5Y 2.5/1 (black); light fat; no molt; stomach saved","",NA,19.79
"608587","w",0.302427724,0.062688188,0.304751929,0.062957305,0.305443791,0.063914061,0.275919503,0.056915585,0.330954915,0.060633505,0.302427724,0.062688188,28.3024957778195,"Setophaga caerulescens",13,"Jun",93,"ca 9mi SW Davis on Red Run (10mi W Hwy 32 on Forest Service Road 13), Monongahela Nat'l Forest; 990m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3344,"GRG","JPD","T-1064","SY","6x5, 5x4.5",10.2,"partial",63.4,52.9,2.9,4,11.3,6.7,NA,NA,"green",10.8,12.3,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs: munsell 5Y 2.5/1 (black); light fat; no molt; stomach saved","",NA,19.79
"608590","b",0.499448538666667,0.0327528383333333,0.515396333,0.0363211556666667,0.503367793,0.036589547,0.416627780666667,0.0324755166666667,0.488452947333333,0.040735768,0.499448538666667,0.0327528383333333,24.6820541690123,"Setophaga caerulescens",13,"Jun",93,"Red Run at junction of Forest Service Roads 13 and 412, 7mi W of Hwy 32, Monongahela Nat'l Forest; 895m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3347,"GRG","JPD","T-1067","ASY","8x6, 5x4",9.9,"partial",62.3,52.6,3.1,4.3,10.4,6.8,NA,NA,"blue",10.5,12.1,2,2,2,2,NA,"bill black; mouth lining black; legs: munsell 2.5Y 3/2 (very dark grayish brown); light fat; no molt; stomach saved","",NA,18.92
"608590","c",0.077980688,0.025447422,0.062563748,0.022566704,0.082170583,0.026718051,0.098139599,0.031586555,0.165648398,0.042287529,0.077980688,0.025447422,83.0031900919497,"Setophaga caerulescens",13,"Jun",93,"Red Run at junction of Forest Service Roads 13 and 412, 7mi W of Hwy 32, Monongahela Nat'l Forest; 895m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3347,"GRG","JPD","T-1067","ASY","8x6, 5x4",9.9,"partial",62.3,52.6,3.1,4.3,10.4,6.8,NA,NA,"blue",10.5,12.1,2,2,2,2,NA,"bill black; mouth lining black; legs: munsell 2.5Y 3/2 (very dark grayish brown); light fat; no molt; stomach saved","",NA,18.92
"608590","d",0.0715586633333333,0.0122416916666667,0.0621667876666667,0.013869455,0.0739010793333333,0.0136917533333333,0.090633424,0.013888433,0.110451780666667,0.0245315763333333,0.0715586633333333,0.0122416916666667,24.8627009445174,"Setophaga caerulescens",13,"Jun",93,"Red Run at junction of Forest Service Roads 13 and 412, 7mi W of Hwy 32, Monongahela Nat'l Forest; 895m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3347,"GRG","JPD","T-1067","ASY","8x6, 5x4",9.9,"partial",62.3,52.6,3.1,4.3,10.4,6.8,NA,NA,"blue",10.5,12.1,2,2,2,2,NA,"bill black; mouth lining black; legs: munsell 2.5Y 3/2 (very dark grayish brown); light fat; no molt; stomach saved","",NA,18.92
"608590","o",0.103021976,0.058859319,0.105249659,0.063441039,0.104777993,0.061031743,0.101774054,0.042652448,0.108753485,0.033480094,0.103021976,0.058859319,1.42916119346969,"Setophaga caerulescens",13,"Jun",93,"Red Run at junction of Forest Service Roads 13 and 412, 7mi W of Hwy 32, Monongahela Nat'l Forest; 895m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3347,"GRG","JPD","T-1067","ASY","8x6, 5x4",9.9,"partial",62.3,52.6,3.1,4.3,10.4,6.8,NA,NA,"blue",10.5,12.1,2,2,2,2,NA,"bill black; mouth lining black; legs: munsell 2.5Y 3/2 (very dark grayish brown); light fat; no molt; stomach saved","",NA,18.92
"608590","t",0.049253283,0.008877235,0.043503559,0.009281483,0.050723442,0.010058374,0.066029151,0.011530814,0.062905713,0.010696242,0.049253283,0.008877235,107.315443798086,"Setophaga caerulescens",13,"Jun",93,"Red Run at junction of Forest Service Roads 13 and 412, 7mi W of Hwy 32, Monongahela Nat'l Forest; 895m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3347,"GRG","JPD","T-1067","ASY","8x6, 5x4",9.9,"partial",62.3,52.6,3.1,4.3,10.4,6.8,NA,NA,"blue",10.5,12.1,2,2,2,2,NA,"bill black; mouth lining black; legs: munsell 2.5Y 3/2 (very dark grayish brown); light fat; no molt; stomach saved","",NA,18.92
"608590","w",0.414019825,0.10749405,0.413268737,0.109203455,0.416418587,0.109345207,0.369211477,0.09060417,0.503720405,0.12738552,0.414019825,0.10749405,20.322011634453,"Setophaga caerulescens",13,"Jun",93,"Red Run at junction of Forest Service Roads 13 and 412, 7mi W of Hwy 32, Monongahela Nat'l Forest; 895m","Tucker","WV","M","WV.Tucker","Central",39.06243,-79.53341,3347,"GRG","JPD","T-1067","ASY","8x6, 5x4",9.9,"partial",62.3,52.6,3.1,4.3,10.4,6.8,NA,NA,"blue",10.5,12.1,2,2,2,2,NA,"bill black; mouth lining black; legs: munsell 2.5Y 3/2 (very dark grayish brown); light fat; no molt; stomach saved","",NA,18.92
"608618","b",0.446191549,0.042989252,0.459209529,0.0449740563333333,0.450568115333333,0.0450764243333333,0.376009331666667,0.0389377696666667,0.461612202,0.0574258626666667,0.446191549,0.042989252,25.8287358478764,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3375,"GRG","JPD","T-1095","ASY","6x5, 6.5x5",9.5,"partial",67.2,54.3,2.8,NA,10.5,7.4,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"bill black; mouth lining center ivory, edge black; legs munsell 2.5Y 3/2 (very dark grayish brown); light fat; stomach saved; no molt; L testis mushy","",NA,19.1
"608618","c",0.068909237,0.022177032,0.056681258,0.018239957,0.072624888,0.023353266,0.085846672,0.028105939,0.126249738,0.037553851,0.068909237,0.022177032,65.8810283355226,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3375,"GRG","JPD","T-1095","ASY","6x5, 6.5x5",9.5,"partial",67.2,54.3,2.8,NA,10.5,7.4,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"bill black; mouth lining center ivory, edge black; legs munsell 2.5Y 3/2 (very dark grayish brown); light fat; stomach saved; no molt; L testis mushy","",NA,19.1
"608618","d",0.08275636,0.0218076783333333,0.0731188733333333,0.021469047,0.0855282853333333,0.0242980293333333,0.0990709456666667,0.0180189713333333,0.121830849333333,0.0213914796666667,0.08275636,0.0218076783333333,24.7270907612435,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3375,"GRG","JPD","T-1095","ASY","6x5, 6.5x5",9.5,"partial",67.2,54.3,2.8,NA,10.5,7.4,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"bill black; mouth lining center ivory, edge black; legs munsell 2.5Y 3/2 (very dark grayish brown); light fat; stomach saved; no molt; L testis mushy","",NA,19.1
"608618","o",0.094356173,0.047483734,0.091863932,0.051186567,0.096003323,0.048263988,0.101373081,0.037176485,0.121199369,0.038723143,0.094356173,0.047483734,9.66034903358979,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3375,"GRG","JPD","T-1095","ASY","6x5, 6.5x5",9.5,"partial",67.2,54.3,2.8,NA,10.5,7.4,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"bill black; mouth lining center ivory, edge black; legs munsell 2.5Y 3/2 (very dark grayish brown); light fat; stomach saved; no molt; L testis mushy","",NA,19.1
"608618","t",0.05522014,0.011889368,0.049418958,0.013810134,0.056922498,0.012779217,0.070177131,0.010706444,0.065973282,0.010691362,0.05522014,0.011889368,130.225558266091,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3375,"GRG","JPD","T-1095","ASY","6x5, 6.5x5",9.5,"partial",67.2,54.3,2.8,NA,10.5,7.4,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"bill black; mouth lining center ivory, edge black; legs munsell 2.5Y 3/2 (very dark grayish brown); light fat; stomach saved; no molt; L testis mushy","",NA,19.1
"608618","w",0.431725879,0.106410697,0.440030939,0.112010871,0.435036524,0.108568942,0.37418082,0.083216648,0.461584328,0.087543041,0.431725879,0.106410697,48.171889660349,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3375,"GRG","JPD","T-1095","ASY","6x5, 6.5x5",9.5,"partial",67.2,54.3,2.8,NA,10.5,7.4,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"bill black; mouth lining center ivory, edge black; legs munsell 2.5Y 3/2 (very dark grayish brown); light fat; stomach saved; no molt; L testis mushy","",NA,19.1
"608621","b",0.458828311,0.0481374263333333,0.471264236,0.0521139883333333,0.464362533,0.0507708613333333,0.384027836,0.040645436,0.467257611333333,0.050046313,0.458828311,0.0481374263333333,25.0003127541127,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3378,"GRG","JPD","T-1098","ASY","7.5x5.5, 7x5.5",9.7,"partial",62.9,53.3,3.3,3.8,11.2,6.9,NA,NA,"blue",11.1,12.2,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs munsell 2.5Y 4/2 (dark grayish brown); light fat; stomach saved; no molt","",NA,19.53
"608621","c",0.068328634,0.02371494,0.053861776,0.02224467,0.071620043,0.025069153,0.090175403,0.025478834,0.14599589,0.048402113,0.068328634,0.02371494,66.6098705197973,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3378,"GRG","JPD","T-1098","ASY","7.5x5.5, 7x5.5",9.7,"partial",62.9,53.3,3.3,3.8,11.2,6.9,NA,NA,"blue",11.1,12.2,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs munsell 2.5Y 4/2 (dark grayish brown); light fat; stomach saved; no molt","",NA,19.53
"608621","d",0.0626389046666667,0.012737649,0.0553688746666667,0.0103858356666667,0.0650334876666667,0.01411793,0.077900591,0.0162777013333333,0.0887704316666667,0.0148391233333333,0.0626389046666667,0.012737649,26.2102958653906,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3378,"GRG","JPD","T-1098","ASY","7.5x5.5, 7x5.5",9.7,"partial",62.9,53.3,3.3,3.8,11.2,6.9,NA,NA,"blue",11.1,12.2,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs munsell 2.5Y 4/2 (dark grayish brown); light fat; stomach saved; no molt","",NA,19.53
"608621","o",0.071321576,0.021654052,0.066595613,0.022704936,0.073017392,0.022039409,0.084096863,0.019064029,0.095125484,0.020471978,0.071321576,0.021654052,15.7650591105273,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3378,"GRG","JPD","T-1098","ASY","7.5x5.5, 7x5.5",9.7,"partial",62.9,53.3,3.3,3.8,11.2,6.9,NA,NA,"blue",11.1,12.2,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs munsell 2.5Y 4/2 (dark grayish brown); light fat; stomach saved; no molt","",NA,19.53
"608621","t",0.048045448,0.006468792,0.04144031,0.007265382,0.049923737,0.007570045,0.064160252,0.008830295,0.059044543,0.009467914,0.048045448,0.006468792,125.435916682304,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3378,"GRG","JPD","T-1098","ASY","7.5x5.5, 7x5.5",9.7,"partial",62.9,53.3,3.3,3.8,11.2,6.9,NA,NA,"blue",11.1,12.2,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs munsell 2.5Y 4/2 (dark grayish brown); light fat; stomach saved; no molt","",NA,19.53
"608621","w",0.429583621,0.103433523,0.434677299,0.108134243,0.433184067,0.105107205,0.374617557,0.080038769,0.466502723,0.125506832,0.429583621,0.103433523,27.4407956464627,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3378,"GRG","JPD","T-1098","ASY","7.5x5.5, 7x5.5",9.7,"partial",62.9,53.3,3.3,3.8,11.2,6.9,NA,NA,"blue",11.1,12.2,2,2,2,2,NA,"bill black; mouth lining ivory gray; legs munsell 2.5Y 4/2 (dark grayish brown); light fat; stomach saved; no molt","",NA,19.53
"608624","b",0.436436415,0.0424623776666667,0.454447354666667,0.046066224,0.444920219333333,0.0455598616666667,0.352537605666667,0.0345852356666667,0.406617519666667,0.0431080423333333,0.436436415,0.0424623776666667,25.0020641771439,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3381,"GRG","JPD","T-1101","SY","7x5.5, 6.5x4.5",9.2,"partial",62.1,49.4,3,4,10.1,7,NA,NA,"green",11.1,10.9,2,2,2,2,NA,"bill black; mouth lining ivory; legs munsell 5Y 2.5/2 (black); light to moderate fat; stomach saved; no molt","",NA,19.46
"608624","c",0.072720076,0.030519746,0.059249895,0.024139656,0.076557142,0.032473296,0.091087376,0.037306094,0.141077719,0.054939344,0.072720076,0.030519746,65.3571026458998,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3381,"GRG","JPD","T-1101","SY","7x5.5, 6.5x4.5",9.2,"partial",62.1,49.4,3,4,10.1,7,NA,NA,"green",11.1,10.9,2,2,2,2,NA,"bill black; mouth lining ivory; legs munsell 5Y 2.5/2 (black); light to moderate fat; stomach saved; no molt","",NA,19.46
"608624","d",0.067031609,0.0121375393333333,0.060022292,0.0105073576666667,0.069242001,0.013301909,0.081897188,0.0160927526666667,0.0947818863333333,0.015951942,0.067031609,0.0121375393333333,24.7733783699256,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3381,"GRG","JPD","T-1101","SY","7x5.5, 6.5x4.5",9.2,"partial",62.1,49.4,3,4,10.1,7,NA,NA,"green",11.1,10.9,2,2,2,2,NA,"bill black; mouth lining ivory; legs munsell 5Y 2.5/2 (black); light to moderate fat; stomach saved; no molt","",NA,19.46
"608624","o",0.110941933,0.06446144,0.114060042,0.071527916,0.112991104,0.065551088,0.106583595,0.046048565,0.112083931,0.017024424,0.110941933,0.06446144,12.9435166072434,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3381,"GRG","JPD","T-1101","SY","7x5.5, 6.5x4.5",9.2,"partial",62.1,49.4,3,4,10.1,7,NA,NA,"green",11.1,10.9,2,2,2,2,NA,"bill black; mouth lining ivory; legs munsell 5Y 2.5/2 (black); light to moderate fat; stomach saved; no molt","",NA,19.46
"608624","t",0.05499932,0.012037052,0.050868842,0.016400294,0.056717954,0.012395773,0.067169542,0.009386148,0.060691589,0.008009457,0.05499932,0.012037052,88.4826421467442,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3381,"GRG","JPD","T-1101","SY","7x5.5, 6.5x4.5",9.2,"partial",62.1,49.4,3,4,10.1,7,NA,NA,"green",11.1,10.9,2,2,2,2,NA,"bill black; mouth lining ivory; legs munsell 5Y 2.5/2 (black); light to moderate fat; stomach saved; no molt","",NA,19.46
"608624","w",0.369048607,0.126742728,0.385289334,0.132523736,0.375323461,0.13037689,0.306215645,0.095322813,0.333425204,0.079517613,0.369048607,0.126742728,40.986301369863,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3381,"GRG","JPD","T-1101","SY","7x5.5, 6.5x4.5",9.2,"partial",62.1,49.4,3,4,10.1,7,NA,NA,"green",11.1,10.9,2,2,2,2,NA,"bill black; mouth lining ivory; legs munsell 5Y 2.5/2 (black); light to moderate fat; stomach saved; no molt","",NA,19.46
"608626","b",0.384066119,0.0515533646666667,0.388162358333333,0.0544494823333333,0.389680909,0.0535264233333333,0.332464770333333,0.0424717216666667,0.433011895333333,0.0486985066666667,0.384066119,0.0515533646666667,25.6911240382811,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3383,"GRG","CJD","T-1103","ASY","8x6",9.2,"partial",64.6,52,NA,NA,11.1,6.8,NA,NA,"blue",15.9,13.9,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 5Y 2.5/1 (black); stomach saved; light fat; no molt; R testis not found; upper and lower bill askew","",NA,NA
"608626","c",0.065223539,0.019364979,0.0538519,0.016002587,0.069215713,0.019967731,0.080341535,0.025191168,0.124247823,0.039028362,0.065223539,0.019364979,95.4850816288234,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3383,"GRG","CJD","T-1103","ASY","8x6",9.2,"partial",64.6,52,NA,NA,11.1,6.8,NA,NA,"blue",15.9,13.9,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 5Y 2.5/1 (black); stomach saved; light fat; no molt; R testis not found; upper and lower bill askew","",NA,NA
"608626","d",0.0678366943333333,0.0172084366666667,0.0598295063333333,0.0169365566666667,0.070439163,0.019001434,0.0833287933333333,0.017066737,0.102750581666667,0.0244899676666667,0.0678366943333333,0.0172084366666667,26.2958653906299,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3383,"GRG","CJD","T-1103","ASY","8x6",9.2,"partial",64.6,52,NA,NA,11.1,6.8,NA,NA,"blue",15.9,13.9,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 5Y 2.5/1 (black); stomach saved; light fat; no molt; R testis not found; upper and lower bill askew","",NA,NA
"608626","o",0.07105159,0.033901487,0.06741407,0.037091769,0.072958568,0.034478804,0.081371678,0.025143081,0.08833493,0.020798107,0.07105159,0.033901487,27.429536498405,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3383,"GRG","CJD","T-1103","ASY","8x6",9.2,"partial",64.6,52,NA,NA,11.1,6.8,NA,NA,"blue",15.9,13.9,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 5Y 2.5/1 (black); stomach saved; light fat; no molt; R testis not found; upper and lower bill askew","",NA,NA
"608626","t",0.050541709,0.009828735,0.044279502,0.010793731,0.052483491,0.010651906,0.065820821,0.009998286,0.059460324,0.011851569,0.050541709,0.009828735,90.0754362919872,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3383,"GRG","CJD","T-1103","ASY","8x6",9.2,"partial",64.6,52,NA,NA,11.1,6.8,NA,NA,"blue",15.9,13.9,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 5Y 2.5/1 (black); stomach saved; light fat; no molt; R testis not found; upper and lower bill askew","",NA,NA
"608626","w",0.471539728,0.126035091,0.483424287,0.132578349,0.479046468,0.128840085,0.3921746,0.092980952,0.484968591,0.1086665,0.471539728,0.126035091,57.0155751548133,"Setophaga caerulescens",16,"Jun",93,"Skyview Rd; 800m","Bedford","PA","M","PA.Bedford","Central",40.23369,-78.66564,3383,"GRG","CJD","T-1103","ASY","8x6",9.2,"partial",64.6,52,NA,NA,11.1,6.8,NA,NA,"blue",15.9,13.9,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 5Y 2.5/1 (black); stomach saved; light fat; no molt; R testis not found; upper and lower bill askew","",NA,NA
"608628","b",0.385874269,0.035148236,0.392868480666667,0.0392267306666667,0.390582415333333,0.03771593,0.331660906666667,0.030782679,0.418195842666667,0.0416998413333333,0.385874269,0.035148236,26.5318070932633,"Setophaga caerulescens",17,"Jun",93,"Road T614 at Lincoln/West St. Clair Township line; 670m","Bedford","PA","M","PA.Bedford","Central",40.22306,-78.66237,3386,"GRG","JPD","T-1106","SY","7x5, 5x5",8.95,"partial",62.8,47.8,3,4.1,10.9,6.7,NA,NA,"green",9,10,2,2,2,2,NA,"bill black; mouth lining center cream, edge ivory; legs munsell 2.5Y 3/2 (very dark grayish brown); stomach saved; very light fat; no molt","",NA,18.64
"608628","c",0.07289503,0.022331416,0.059212822,0.018579427,0.076291352,0.022590778,0.093182049,0.028581821,0.14418704,0.043474478,0.07289503,0.022331416,73.3495965471946,"Setophaga caerulescens",17,"Jun",93,"Road T614 at Lincoln/West St. Clair Township line; 670m","Bedford","PA","M","PA.Bedford","Central",40.22306,-78.66237,3386,"GRG","JPD","T-1106","SY","7x5, 5x5",8.95,"partial",62.8,47.8,3,4.1,10.9,6.7,NA,NA,"green",9,10,2,2,2,2,NA,"bill black; mouth lining center cream, edge ivory; legs munsell 2.5Y 3/2 (very dark grayish brown); stomach saved; very light fat; no molt","",NA,18.64
"608628","d",0.0795392156666667,0.020036528,0.0708589166666667,0.0196977576666667,0.0824057666666667,0.022259862,0.094433847,0.018712836,0.116656951666667,0.0208395026666667,0.0795392156666667,0.020036528,25.9690998936636,"Setophaga caerulescens",17,"Jun",93,"Road T614 at Lincoln/West St. Clair Township line; 670m","Bedford","PA","M","PA.Bedford","Central",40.22306,-78.66237,3386,"GRG","JPD","T-1106","SY","7x5, 5x5",8.95,"partial",62.8,47.8,3,4.1,10.9,6.7,NA,NA,"green",9,10,2,2,2,2,NA,"bill black; mouth lining center cream, edge ivory; legs munsell 2.5Y 3/2 (very dark grayish brown); stomach saved; very light fat; no molt","",NA,18.64
"608628","o",0.101170893,0.054292401,0.104071332,0.058434877,0.103850022,0.055409163,0.095901923,0.041377291,0.109787382,0.021911709,0.101170893,0.054292401,16.434603115031,"Setophaga caerulescens",17,"Jun",93,"Road T614 at Lincoln/West St. Clair Township line; 670m","Bedford","PA","M","PA.Bedford","Central",40.22306,-78.66237,3386,"GRG","JPD","T-1106","SY","7x5, 5x5",8.95,"partial",62.8,47.8,3,4.1,10.9,6.7,NA,NA,"green",9,10,2,2,2,2,NA,"bill black; mouth lining center cream, edge ivory; legs munsell 2.5Y 3/2 (very dark grayish brown); stomach saved; very light fat; no molt","",NA,18.64
"608628","t",0.046317785,0.004131067,0.039304287,0.005179225,0.048510376,0.005773083,0.062068228,0.008420724,0.058580712,0.004862583,0.046317785,0.004131067,76.6747982735973,"Setophaga caerulescens",17,"Jun",93,"Road T614 at Lincoln/West St. Clair Township line; 670m","Bedford","PA","M","PA.Bedford","Central",40.22306,-78.66237,3386,"GRG","JPD","T-1106","SY","7x5, 5x5",8.95,"partial",62.8,47.8,3,4.1,10.9,6.7,NA,NA,"green",9,10,2,2,2,2,NA,"bill black; mouth lining center cream, edge ivory; legs munsell 2.5Y 3/2 (very dark grayish brown); stomach saved; very light fat; no molt","",NA,18.64
