ID lon lat PPT_br Rad_br RH_br Tave_br Tmax_br Tmin_br ndvi_M srtm
608321 -78.05871 40.86828 103.668373578414 174.864023635125 62.5343057562142 18.8256022675833 26.1737213826868 11.2293626002029 8956 621
608323 -78.14433 40.83079 105.956632928972 173.687795312293 62.0460147264091 18.386170461767 25.7668999708472 10.7209054333441 8856 695
608325 -78.14433 40.83079 105.956632928972 173.687795312293 62.0460147264091 18.386170461767 25.7668999708472 10.7209054333441 8856 695
608326 -78.14433 40.83079 105.956632928972 173.687795312293 62.0460147264091 18.386170461767 25.7668999708472 10.7209054333441 8856 695
608328 -78.14412 40.83201 105.95943668372 173.643673434931 62.0580934748232 18.3914379071279 25.770715199893 10.7274570376576 8856 695
608329 -78.14412 40.83201 105.95943668372 173.643673434931 62.0580934748232 18.3914379071279 25.770715199893 10.7274570376576 8856 695
608330 -78.12391 40.91309 105.228761353239 174.301387754266 62.3333333333333 18.8568378916237 26.2243772389692 11.2152556755183 8953 602
608331 -78.12391 40.91309 105.228761353239 174.301387754266 62.3333333333333 18.8568378916237 26.2243772389692 11.2152556755183 8953 602
608335 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608336 -77.75484 41.72457 103.96128004818 174.800062802113 60.8920985098785 18.1849463764165 25.6708011222402 10.2883841608775 9025 543
608338 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608340 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608346 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608347 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608348 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608350 -77.7767117 41.7220797 103.786306448227 175.061681753795 61.0252450486659 18.1526558845187 25.6144684411789 10.23589188065 9007 583
608370 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608371 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608372 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608373 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608374 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608375 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608376 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608377 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608378 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608379 -74.5396005 41.90287 116.047886061536 189.824508214667 66.8142433421629 17.593256922181 24.1453322261902 10.6279095850448 9110 877
608406 -74.4540282 43.4890471 105.675989879041 186.484304986999 57.93096292469 17.0119961582861 25.1855668351237 8.37383528631202 8658 524
608409 -74.4540282 43.4890471 105.675989879041 186.484304986999 57.93096292469 17.0119961582861 25.1855668351237 8.37383528631202 8658 524
608411 -74.7798908 43.708677 107.100183412117 190.223861681601 57.3075760783896 16.4700679879817 24.6418860874747 7.75845561291645 9014 642
608417 -74.7798908 43.708677 107.100183412117 190.223861681601 57.3075760783896 16.4700679879817 24.6418860874747 7.75845561291645 9014 642
608419 -74.75517 43.71678 106.844181812186 188.942983810298 57.2066415903573 16.4877871088646 24.6797919411388 7.80005354833052 8933 716
608426 -74.7388276 43.6333221 111.193004171284 190.382871445065 58.7602670052753 16.1608025330716 24.100583060075 7.72229905187794 8985 685
608427 -74.6857839 43.6310659 114.950080933438 191.135104810106 61.370171919337 16.2378560114767 23.6844166824096 8.24589306989025 8658 775
608428 -74.6857839 43.6310659 114.950080933438 191.135104810106 61.370171919337 16.2378560114767 23.6844166824096 8.24589306989025 8658 775
608568 -79.41061 39.03255 129.415603140372 172.37060455551 60.6708701023494 16.9755264409139 24.3409321912044 9.04345407150011 8925 1076
608573 -79.41061 39.03255 129.415603140372 172.37060455551 60.6708701023494 16.9755264409139 24.3409321912044 9.04345407150011 8925 1076
608575 -79.51135 39.06175 135.554702616087 172.291383485283 62.0381811238808 17.4044851838543 24.5413324667836 9.70367908528933 9066 1069
608576 -79.53341 39.06243 132.797089368661 170.35168768973 62.2309811238295 17.8764717624788 24.9973049506922 10.1999981366101 9126 992
608578 -79.53341 39.06243 132.797089368661 170.35168768973 62.2309811238295 17.8764717624788 24.9973049506922 10.1999981366101 9126 992
